DATAFLOW,LAST UPDATE,freq,sectperf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2006,219.266,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2007,228.227,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2008,233.407,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2009,223.427,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2010,224.405,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2011,243.134,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2012,231.489,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2013,203.671,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2014,192.858,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2015,183.039,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2016,152.875,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2017,222.349,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2018,260.696,bd
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2019,306.471,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,HU,2020,284.718,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1981,19.332,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1982,22.684,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1983,25.269,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1984,29.95,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1985,41.076,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1986,50.44,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1987,51.738,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1988,52.11,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1989,61.737,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1990,72.264,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1991,83.659,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1992,95.921,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1993,105.212,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1994,120.15,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1995,132.431,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1996,151.953,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1997,187.949,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1998,204.018,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,1999,220.9,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2000,238.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2001,280.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2002,322.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2003,404.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2004,492,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2005,550,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2006,600.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2007,660,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2008,749.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2009,729,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2010,708.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2011,674.4,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2012,640.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2013,662.24,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2014,730.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2015,739.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2016,748.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2017,814.981,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2018,876.08,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2019,949.652,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IE,2020,1038.822,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1981,5.181,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1983,5.578,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1985,8.48,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1987,9.424,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1989,12.518,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1990,12.191,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1991,18.584,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1992,21.733,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1993,16.66,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1994,17.475,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1995,22.616,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1997,33.953,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1998,36.838,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,1999,39.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2000,40.824,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2001,48.966,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2002,44.952,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2003,58.315,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2005,79.846,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2006,94.499,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2007,100.79,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2008,68.469,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2009,61.485,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2010,66.942,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2011,69.308,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2013,76.705,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2014,85.679,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2015,101.148,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2016,122.389,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2017,143.879,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2018,140.187,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2019,144.85,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IS,2020,134.886,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1981,574.877,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1982,689.645,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1983,860.198,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1984,994.295,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1985,1209.307,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1986,1371.139,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1987,1580.003,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1988,1756.171,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1989,1935.47,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1990,2316.641,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1991,2470.422,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1992,2500.935,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1993,2388.453,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1994,2342.872,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1995,2135.497,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1996,2594.089,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1997,3330.891,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1998,3581.789,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,1999,3627.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2000,3865.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2001,4418,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2002,4792,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2003,5000,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2004,5005,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2005,4711.7,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2006,5093.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2007,5495.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2008,5786.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2009,5812,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2010,5647.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2011,5669.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2012,5747.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2013,5938.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2014,5815.921,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2015,5653,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2016,5596.912,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2017,5608.595,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2018,5753.441,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2019,5897.53,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,IT,2020,6017.612,ep
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1980,4253.666,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1981,5891.454,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1982,6324.87,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1983,7805.28,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1984,9215.816,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1985,9912.384,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1986,11106.515,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1987,11752.227,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1988,13297.722,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1989,14014.558,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1990,12506.763,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1991,14462.893,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1992,15687.986,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1993,21196.404,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1994,22688.353,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1995,24243.444,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1996,15127.904,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1997,15405.092,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1998,15382.542,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,1999,18390.694,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2000,22353.554,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2001,20686.557,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2002,18285.584,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2003,16357.616,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2004,15762.608,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2005,16330.413,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2006,15016.724,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2007,13867.591,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2008,13264.342,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2009,16274.421,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2010,17382.209,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2011,18984.129,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2012,20699.015,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2013,17323.06,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2014,15663.623,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2015,15939.312,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2016,17330.258,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2017,16602.281,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2018,15884.824,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,JP,2019,17206.475,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,1998,808.039,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,1999,1129.54,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2000,1496.755,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2001,1451.969,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2002,1528.793,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2003,1434.897,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2004,1569.117,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2005,1883.06,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2006,2270.916,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2007,2619.124,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2008,2393.857,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2009,2371.402,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2010,3097.922,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2011,3266.103,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2012,3645.068,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2013,3769.369,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2014,4124.738,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2015,4774.12,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2016,4936.915,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2017,5234.052,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2018,5427.279,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,KR,2019,5647.388,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,1996,10.183,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,1997,17.666,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,1998,21.113,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,1999,19.288,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2000,26.697,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2001,28.585,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2002,49.576,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2003,58.127,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2004,73.824,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2005,85.757,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2006,93.75,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2007,117.76,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2008,136.961,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2009,116.659,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2010,116.514,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2011,153.238,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2012,159.61,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2013,181.881,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2014,196.447,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2015,216.394,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2016,127.552,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2017,133.648,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2018,153.184,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2019,176.76,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LT,2020,210.086,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2000,0.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2001,1.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2003,1.5,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2004,5.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2005,7.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2006,12,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2007,17.6,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2008,37.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2009,49.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2010,75.129,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2011,67.436,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2012,94.778,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2013,112.378,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2014,110.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2015,123.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2016,135.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2017,146.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2018,145.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2019,161.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LU,2020,160.4,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LV,1995,4.409,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LV,1996,5.432,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,HES,MIO_EUR,LV,1997,8.023,
